0.000000e+00 1.242446e-01 0.000000e+00 1.242446e-01
5.120000e+02 2.497866e-01 -5.023558e-02 2.547881e-01
1.024000e+03 2.542889e-01 -1.065984e-01 2.757282e-01
1.536000e+03 2.646049e-01 -1.792295e-01 3.195919e-01
2.048000e+03 2.901590e-01 -2.946748e-01 4.135523e-01
2.560000e+03 3.879213e-01 -5.869713e-01 7.035754e-01
3.072000e+03 -1.080637e+00 2.367334e+00 2.602316e+00
3.584000e+03 -9.244979e-02 -1.863289e-01 2.080034e-01
4.096000e+03 1.602081e+00 -2.192572e-15 1.602081e+00
