0.000000e+00 2.000000e+00 2.000000e+00
3.906250e-06 2.211063e+00 2.094146e+00
7.812500e-06 2.401762e+00 2.175503e+00
1.171875e-05 2.571184e+00 2.243579e+00
1.562500e-05 2.718613e+00 2.298018e+00
1.953125e-05 2.843528e+00 2.338604e+00
2.343750e-05 2.945605e+00 2.365255e+00
2.734375e-05 3.024715e+00 2.378022e+00
3.125000e-05 3.080924e+00 2.377089e+00
3.515625e-05 3.114481e+00 2.362763e+00
3.906250e-05 3.125817e+00 2.335470e+00
4.296875e-05 3.115535e+00 2.295750e+00
4.687500e-05 3.084398e+00 2.244242e+00
5.078125e-05 3.033324e+00 2.181682e+00
5.468750e-05 2.963366e+00 2.108887e+00
5.859375e-05 2.875707e+00 2.026748e+00
6.250000e-05 2.771639e+00 1.936217e+00
6.640625e-05 2.652550e+00 1.838292e+00
7.031250e-05 2.519913e+00 1.734013e+00
7.421875e-05 2.375264e+00 1.624439e+00
7.812500e-05 2.220187e+00 1.510644e+00
8.203125e-05 2.056303e+00 1.393700e+00
8.593750e-05 1.885246e+00 1.274668e+00
8.984375e-05 1.708652e+00 1.154584e+00
9.375000e-05 1.528142e+00 1.034446e+00
9.765625e-05 1.345307e+00 9.152106e-01
1.015625e-04 1.161693e+00 7.977754e-01
1.054688e-04 9.787867e-01 6.829743e-01
1.093750e-04 7.980047e-01 5.715683e-01
1.132813e-04 6.206800e-01 4.642390e-01
1.171875e-04 4.480520e-01 3.615820e-01
1.210938e-04 2.812571e-01 2.641029e-01
1.250000e-04 1.213203e-01 1.722132e-01
1.289063e-04 -3.085092e-02 8.622857e-02
1.328125e-04 -1.744726e-01 6.367271e-03
1.367188e-04 -3.088878e-01 -6.724941e-02
1.406250e-04 -4.335689e-01 -1.345958e-01
1.445313e-04 -5.481186e-01 -1.957392e-01
1.484375e-04 -6.522697e-01 -2.508362e-01
1.523438e-04 -7.458826e-01 -3.001276e-01
1.562500e-04 -8.289426e-01 -3.439327e-01
1.601563e-04 -9.015545e-01 -3.826423e-01
1.640625e-04 -9.639374e-01 -4.167110e-01
1.679688e-04 -1.016417e+00 -4.466485e-01
1.718750e-04 -1.059418e+00 -4.730105e-01
1.757813e-04 -1.093455e+00 -4.963891e-01
1.796875e-04 -1.119121e+00 -5.174023e-01
1.835938e-04 -1.137080e+00 -5.366836e-01
1.875000e-04 -1.148050e+00 -5.548715e-01
1.914063e-04 -1.152800e+00 -5.725984e-01
1.953125e-04 -1.152128e+00 -5.904806e-01
1.992188e-04 -1.146855e+00 -6.091071e-01
2.031250e-04 -1.137813e+00 -6.290303e-01
2.070313e-04 -1.125828e+00 -6.507559e-01
2.109375e-04 -1.111713e+00 -6.747343e-01
2.148438e-04 -1.096253e+00 -7.013521e-01
2.187500e-04 -1.080195e+00 -7.309247e-01
2.226563e-04 -1.064240e+00 -7.636898e-01
2.265625e-04 -1.049029e+00 -7.998020e-01
2.304688e-04 -1.035136e+00 -8.393283e-01
2.343750e-04 -1.023062e+00 -8.822446e-01
2.382813e-04 -1.013226e+00 -9.284339e-01
2.421875e-04 -1.005959e+00 -9.776854e-01
2.460938e-04 -1.001502e+00 -1.029695e+00
2.500000e-04 -1.000000e+00 -1.084065e+00
2.539063e-04 -1.001502e+00 -1.140312e+00
2.578125e-04 -1.005959e+00 -1.197865e+00
2.617188e-04 -1.013226e+00 -1.256074e+00
2.656250e-04 -1.023062e+00 -1.314218e+00
2.695313e-04 -1.035136e+00 -1.371508e+00
2.734375e-04 -1.049029e+00 -1.427100e+00
2.773438e-04 -1.064240e+00 -1.480101e+00
2.812500e-04 -1.080195e+00 -1.529584e+00
2.851563e-04 -1.096253e+00 -1.574592e+00
2.890625e-04 -1.111713e+00 -1.614159e+00
2.929688e-04 -1.125828e+00 -1.647314e+00
2.968750e-04 -1.137813e+00 -1.673095e+00
3.007813e-04 -1.146855e+00 -1.690568e+00
3.046875e-04 -1.152128e+00 -1.698831e+00
3.085938e-04 -1.152800e+00 -1.697033e+00
3.125000e-04 -1.148050e+00 -1.684383e+00
3.164063e-04 -1.137080e+00 -1.660164e+00
3.203125e-04 -1.119121e+00 -1.623744e+00
3.242188e-04 -1.093455e+00 -1.574587e+00
3.281250e-04 -1.059418e+00 -1.512261e+00
3.320313e-04 -1.016417e+00 -1.436451e+00
3.359375e-04 -9.639374e-01 -1.346966e+00
3.398438e-04 -9.015545e-01 -1.243744e+00
3.437500e-04 -8.289426e-01 -1.126858e+00
3.476563e-04 -7.458826e-01 -9.965233e-01
3.515625e-04 -6.522697e-01 -8.530987e-01
3.554688e-04 -5.481186e-01 -6.970874e-01
3.593750e-04 -4.335689e-01 -5.291378e-01
3.632813e-04 -3.088878e-01 -3.500424e-01
3.671875e-04 -1.744726e-01 -1.607340e-01
3.710938e-04 -3.085092e-02 3.771818e-02
3.750000e-04 1.213203e-01 2.441152e-01
3.789063e-04 2.812571e-01 4.571355e-01
3.828125e-04 4.480520e-01 6.753444e-01
3.867188e-04 6.206800e-01 8.972042e-01
3.906250e-04 7.980047e-01 1.121086e+00
3.945313e-04 9.787867e-01 1.345282e+00
3.984375e-04 1.161693e+00 1.568022e+00
4.023438e-04 1.345307e+00 1.787485e+00
4.062500e-04 1.528142e+00 2.001816e+00
4.101563e-04 1.708652e+00 2.209145e+00
4.140625e-04 1.885246e+00 2.407600e+00
4.179688e-04 2.056303e+00 2.595329e+00
4.218750e-04 2.220187e+00 2.770512e+00
4.257813e-04 2.375264e+00 2.931386e+00
4.296875e-04 2.519913e+00 3.076254e+00
4.335938e-04 2.652550e+00 3.203510e+00
4.375000e-04 2.771639e+00 3.311651e+00
4.414063e-04 2.875707e+00 3.399295e+00
4.453125e-04 2.963366e+00 3.465195e+00
4.492188e-04 3.033324e+00 3.508256e+00
4.531250e-04 3.084398e+00 3.527545e+00
4.570313e-04 3.115535e+00 3.522304e+00
4.609375e-04 3.125817e+00 3.491963e+00
4.648438e-04 3.114481e+00 3.436145e+00
4.687500e-04 3.080924e+00 3.354676e+00
4.726563e-04 3.024715e+00 3.247590e+00
4.765625e-04 2.945605e+00 3.115131e+00
4.804688e-04 2.843528e+00 2.957760e+00
4.843750e-04 2.718613e+00 2.776150e+00
4.882813e-04 2.571184e+00 2.571184e+00
4.921875e-04 2.401762e+00 2.343958e+00
4.960938e-04 2.211063e+00 2.095765e+00
5.000000e-04 2.000000e+00 1.828095e+00
5.039063e-04 1.769676e+00 1.542626e+00
5.078125e-04 1.521379e+00 1.241204e+00
5.117188e-04 1.256577e+00 9.258419e-01
5.156250e-04 9.769050e-01 5.986947e-01
5.195313e-04 6.841574e-01 2.620494e-01
5.234375e-04 3.802739e-01 -8.169456e-02
5.273438e-04 6.732633e-02 -4.300436e-01
5.312500e-04 -2.524971e-01 -7.804298e-01
5.351563e-04 -5.769082e-01 -1.130232e+00
5.390625e-04 -9.035364e-01 -1.476796e+00
